Y;X1;X2;X3;X4;X5;X6;X7
Displ;3;24.93;94099;21;CASINO;63;No_Feat
Displ;34;223.72;94099;36;CASINO;1224;Feat
Displ;14;92.4;94099;36;CASINO;504;Feat
Displ;2;14.98;94099;25;CASINO;50;No_Feat
Displ;4;51.16;94099;28;CASINO;112;No_Feat
Displ;16;105.6;94099;36;CASINO;576;Feat
Displ;1;11.98;94099;28;CASINO;28;No_Feat
Displ;3;58.5;94099;74;CASINO;222;Feat
Displ;2;18.12;18827;42;CARREFOUR MARKET;84;No_Feat
Displ;60;568.2;18827;40;CARREFOUR MARKET;2400;Feat
Displ;2;14;11713;20;CARREFOUR MARKET;40;No_Feat
Displ;9;58.5;11713;25;CARREFOUR MARKET;225;No_Feat
Displ;12;78;11713;25;CARREFOUR MARKET;300;No_Feat
Displ;8;53.2;11713;35;CARREFOUR MARKET;280;No_Feat
Displ;1;6.65;11713;35;CARREFOUR MARKET;35;No_Feat
Displ;8;53.2;11713;35;CARREFOUR MARKET;280;No_Feat
Displ;4;26.6;11713;35;CARREFOUR MARKET;140;No_Feat
Displ;3;33.75;11713;40;CARREFOUR MARKET;120;No_Feat
Displ;5;32.5;11713;25;CARREFOUR MARKET;125;No_Feat
Displ;2;12;11713;25;CARREFOUR MARKET;50;No_Feat
Displ;1;7.5;11713;25;CARREFOUR MARKET;25;No_Feat
Displ;2;17;11713;25;CARREFOUR MARKET;50;No_Feat
Displ;10;66;45630;36;GEANT;360;Feat
Displ;2;18.4;45630;42;GEANT;84;No_Feat
Displ;1;8.34;45630;19;GEANT;19;No_Feat
Displ;5;43.2;45630;32;GEANT;160;No_Feat
Displ;1;11.99;45630;28;GEANT;28;No_Feat
Displ;3;35.91;45630;28;GEANT;84;No_Feat
Displ;56;831.6;45630;53;GEANT;2968;Feat
Displ;32;508.48;136977;120;CARREFOUR;3840;No_Feat
Displ;40;635.6;136977;120;CARREFOUR;4800;Feat
Displ;3;22.26;136977;20;CARREFOUR;60;No_Feat
Displ;26;660.14;136977;159;CARREFOUR;4134;Feat
Displ;63;1619.1;136977;76;CARREFOUR;4788;Feat
Displ;16;350.4;136977;135;CARREFOUR;2160;Feat
Displ;6;103.5;136977;100;CARREFOUR;600;Feat
Displ;13;101.01;136977;24;CARREFOUR;312;No_Feat
Displ;9;70.2;136977;24;CARREFOUR;216;No_Feat
Displ;101;1142.31;136977;32;CARREFOUR;3232;Feat
Displ;143;1617.33;136977;32;CARREFOUR;4576;Feat
Displ;32;508.48;136977;120;CARREFOUR;3840;Feat
Displ;8;113.6;62473;80;LECLERC;640;Feat
Displ;9;127.8;62473;80;LECLERC;720;Feat
Displ;12;170.4;62473;80;LECLERC;960;Feat
Displ;17;156.4;62473;40;LECLERC;680;Feat
Displ;18;165.6;62473;40;LECLERC;720;Feat
Displ;7;64.4;62473;40;LECLERC;280;Feat
Displ;7;64.4;62473;40;LECLERC;280;Feat
Displ;10;142;62473;80;LECLERC;800;Feat
Displ;12;170.4;34848;80;LECLERC;960;Feat
Displ;11;156.2;34848;80;LECLERC;880;Feat
Displ;3;19.74;34848;35;LECLERC;105;No_Feat
Displ;8;113.6;34848;80;LECLERC;640;Feat
Displ;20;184;34848;40;LECLERC;800;Feat
Displ;12;110.4;34848;40;LECLERC;480;Feat
Displ;10;92;34848;40;LECLERC;400;Feat
Displ;9;82.8;34848;40;LECLERC;360;Feat
Displ;23;118.22;34848;25;LECLERC;575;Feat
Displ;18;92.52;34848;25;LECLERC;450;Feat
Displ;7;35.98;34848;25;LECLERC;175;Feat
Displ;11;56.54;34848;25;LECLERC;275;Feat
Displ;31;207.7;34848;40;LECLERC;1240;Feat
Displ;8;113.6;34848;80;LECLERC;640;Feat
Displ;13;85.93;34848;27;LECLERC;351;No_Feat
Displ;2;20.34;34848;27;LECLERC;54;No_Feat
Displ;6;34.54;8067;36;MONOPRIX;216;Feat
Displ;5;46.4;8067;36;MONOPRIX;180;Feat
Displ;2;14.03;8067;36;MONOPRIX;72;Feat
Displ;6;49.64;8067;36;MONOPRIX;216;Feat
Displ;1;6.49;8067;24;MONOPRIX;24;No_Feat
Displ;1;9.55;8067;20;MONOPRIX;20;No_Feat
Displ;2;10.74;8067;32;MONOPRIX;64;Feat
Displ;2;7.99;8067;32;MONOPRIX;64;Feat
Displ;1;2.1;8067;32;MONOPRIX;32;No_Feat
Displ;10;63.36;8067;32;MONOPRIX;320;Feat
Displ;44;524.92;34978;30;INTERMARCHE;1320;Feat
Displ;9;116.01;34978;70;INTERMARCHE;630;No_Feat
Displ;1;13.58;34978;70;INTERMARCHE;70;No_Feat
Displ;3;37.11;34978;40;INTERMARCHE;120;No_Feat
Displ;3;16.23;59069;28;CASINO;84;No_Feat
Displ;29;151.78;59069;30;CASINO;870;No_Feat
Displ;6;31.4;59069;30;CASINO;180;No_Feat
Displ;2;15.8;59069;21;CASINO;42;No_Feat
Displ;12;20.64;59069;33;CASINO;396;No_Feat
Displ;31;204.6;59069;36;CASINO;1116;No_Feat
Displ;1;12.51;59069;32;CASINO;32;No_Feat
Displ;14;95.2;59069;40;CASINO;560;No_Feat
Displ;6;40.8;59069;40;CASINO;240;No_Feat
Displ;2;18.5;59069;19;CASINO;38;No_Feat
Displ;2;15.98;59069;19;CASINO;38;No_Feat
Displ;2;16.94;59069;20;CASINO;40;No_Feat
Displ;2;16.46;59069;26;CASINO;52;No_Feat
Displ;19;125.4;59069;36;CASINO;684;No_Feat
Displ;39;350.61;59069;40;CASINO;1560;No_Feat
Displ;1;10.52;59069;28;CASINO;28;No_Feat
Displ;3;25.68;59069;17;CASINO;51;No_Feat
Displ;40;156;59069;12;CASINO;480;No_Feat
Displ;2;17.98;59069;21;CASINO;42;No_Feat
Displ;17;66.3;59069;12;CASINO;204;No_Feat
Displ;1;5.81;59069;25;CASINO;25;No_Feat
Displ;5;47.1;59069;21;CASINO;105;No_Feat
Displ;2;22.4;59069;30;CASINO;60;No_Feat
Displ;2;23.52;59069;30;CASINO;60;No_Feat
Displ;51;458.49;59069;40;CASINO;2040;No_Feat
Displ;2;19.96;59069;32;CASINO;64;No_Feat
Displ;6;40.2;59069;26;CASINO;156;No_Feat
Displ;7;46.9;59069;26;CASINO;182;No_Feat
Displ;1;8.6;59069;17;CASINO;17;No_Feat
Displ;4;34.56;59069;32;CASINO;128;No_Feat
Displ;5;41.95;59069;32;CASINO;160;No_Feat
Displ;1;11.97;59069;28;CASINO;28;No_Feat
Displ;1;10.38;59069;32;CASINO;32;No_Feat
Displ;42;623.7;59069;53;CASINO;2226;No_Feat
Displ;3;47.16;59069;42;CASINO;126;No_Feat
Displ;5;97.5;59069;74;CASINO;370;No_Feat
Displ;7;55.93;105628;40;AUCHAN;280;No_Feat
Displ;54;485.46;105628;53;AUCHAN;2862;Feat
Displ;68;611.97;105628;53;AUCHAN;3604;Feat
Displ;39;392.13;105628;40;AUCHAN;1560;No_Feat
Displ;55;549.45;105628;40;AUCHAN;2200;No_Feat
Displ;27;272.25;105628;40;AUCHAN;1080;No_Feat
Displ;12;43.89;105628;12;AUCHAN;144;No_Feat
Displ;35;349.65;105628;32;AUCHAN;1120;Feat
Displ;24;239.76;105628;32;AUCHAN;768;Feat
Displ;116;1165.34;105628;32;AUCHAN;3712;Feat
Displ;33;676.72;105628;72;AUCHAN;2376;No_Feat
Displ;1;13.87;8507;30;CASINO;30;No_Feat
Displ;2;27.5;8507;30;CASINO;60;No_Feat
Displ;22;207.15;180218;40;CARREFOUR;880;No_Feat
Displ;7;47.11;180218;35;CARREFOUR;245;No_Feat
Displ;5;56.25;180218;40;CARREFOUR;200;No_Feat
Displ;12;306.96;180218;159;CARREFOUR;1908;Feat
Displ;11;240.9;180218;135;CARREFOUR;1485;Feat
Displ;20;372.2;180218;66;CARREFOUR;1320;No_Feat
Displ;3;51.75;180218;100;CARREFOUR;300;Feat
Displ;85;957.03;180218;32;CARREFOUR;2720;Feat
Displ;177;2001.87;180218;32;CARREFOUR;5664;Feat
Displ;14;161.7;180218;30;CARREFOUR;420;No_Feat
Displ;36;408;180218;32;CARREFOUR;1152;No_Feat
Displ;3;36;180218;30;CARREFOUR;90;No_Feat
Displ;4;37.43;180218;32;CARREFOUR;128;No_Feat
Displ;2;19.4;180218;32;CARREFOUR;64;No_Feat
Displ;8;188.4;180218;72;CARREFOUR;576;No_Feat
Displ;5;114.95;180218;72;CARREFOUR;360;No_Feat
Displ;8;227.92;180218;100;CARREFOUR;800;No_Feat
Displ;22;152.24;24494;40;INTERMARCHE;880;Feat
Displ;2;18.06;24494;40;INTERMARCHE;80;No_Feat
Displ;1;8.84;24494;40;INTERMARCHE;40;No_Feat
Displ;1;9.4;24494;32;INTERMARCHE;32;No_Feat
Displ;1;12.42;24494;70;INTERMARCHE;70;No_Feat
Displ;1;12.42;24494;70;INTERMARCHE;70;No_Feat
Displ;1;12.42;24494;70;INTERMARCHE;70;No_Feat
Displ;2;26.46;24494;81;INTERMARCHE;162;Feat
Displ;1;8.41;24494;25;INTERMARCHE;25;No_Feat
Displ;4;35.44;24494;32;INTERMARCHE;128;No_Feat
Displ;1;9.73;24494;32;INTERMARCHE;32;No_Feat
Displ;1;8.27;3725;19;CASINO;19;Feat
Displ;11;42.9;61965;12;CASINO;132;Feat
Displ;58;429.2;61965;40;CASINO;2320;Feat
Displ;32;236.8;61965;40;CASINO;1280;Feat
Displ;9;47.3;61965;30;CASINO;270;Feat
Displ;6;31.4;61965;30;CASINO;180;Feat
Displ;1;8.21;61965;42;CASINO;42;No_Feat
Displ;4;27.2;61965;40;CASINO;160;No_Feat
Displ;1;6.73;61965;26;CASINO;26;No_Feat
Displ;2;13.62;61965;26;CASINO;52;No_Feat
Displ;2;17.4;61965;42;CASINO;84;No_Feat
Displ;2;17.98;61965;40;CASINO;80;Feat
Displ;1;7.35;61965;30;CASINO;30;No_Feat
Displ;23;89.7;61965;12;CASINO;276;Feat
Displ;4;27.2;61965;40;CASINO;160;Feat
Displ;2;20.7;61965;36;CASINO;72;No_Feat
Displ;3;19.8;61965;36;CASINO;108;Feat
Displ;1;3.9;61965;12;CASINO;12;Feat
Displ;2;22.46;61965;38;CASINO;76;No_Feat
Displ;2;33.98;61965;40;CASINO;80;No_Feat
Displ;1;11.52;61965;32;CASINO;32;No_Feat
Displ;10;89.9;61965;40;CASINO;400;Feat
Displ;3;25.68;61965;17;CASINO;51;No_Feat
Displ;1;8.6;61965;17;CASINO;17;No_Feat
Displ;1;8.64;61965;32;CASINO;32;No_Feat
Displ;2;23.98;61965;28;CASINO;56;No_Feat
Displ;1;11.97;61965;28;CASINO;28;No_Feat
Displ;14;207.9;61965;53;CASINO;742;Feat
Displ;2;39;61965;74;CASINO;148;Feat
Displ;4;78;61965;74;CASINO;296;Feat
Displ;2;16.42;30000;42;CASINO;84;No_Feat
Displ;1;8.28;30000;42;CASINO;42;No_Feat
Displ;1;6.81;30000;26;CASINO;26;No_Feat
Displ;1;10.5;30000;40;CASINO;40;No_Feat
Displ;1;6.6;30000;36;CASINO;36;Feat
Displ;4;34.8;30000;42;CASINO;168;No_Feat
Displ;4;35.96;30000;40;CASINO;160;Feat
Displ;2;7.8;30000;12;CASINO;24;Feat
Displ;3;27.6;30000;42;CASINO;126;No_Feat
Displ;8;68.56;30000;36;CASINO;288;No_Feat
Displ;4;15.6;30000;12;CASINO;48;Feat
Displ;3;33.6;30000;30;CASINO;90;No_Feat
Displ;1;11.76;30000;30;CASINO;30;No_Feat
Displ;7;78.61;30000;30;CASINO;210;No_Feat
Displ;2;14.72;30000;25;CASINO;50;No_Feat
Displ;7;62.93;30000;40;CASINO;280;Feat
Displ;2;23.5;30000;30;CASINO;60;No_Feat
Displ;5;50.55;30000;32;CASINO;160;No_Feat
Displ;1;6.7;30000;26;CASINO;26;Feat
Displ;3;35.97;30000;28;CASINO;84;No_Feat
Displ;2;23.94;30000;28;CASINO;56;No_Feat
Displ;3;31.14;30000;32;CASINO;96;No_Feat
Displ;1;7.95;30000;20;CASINO;20;No_Feat
Displ;61;548.39;57817;53;AUCHAN;3233;Feat
Displ;30;268.7;57817;53;AUCHAN;1590;Feat
Displ;29;289.71;57817;32;AUCHAN;928;Feat
Displ;40;400.11;57817;32;AUCHAN;1280;Feat
Displ;12;170.4;77000;80;LECLERC;960;Feat
Displ;9;127.8;77000;80;LECLERC;720;Feat
Displ;1;26.44;77000;144;LECLERC;144;No_Feat
Displ;6;85.2;77000;80;LECLERC;480;Feat
Displ;1;29.27;77000;70;LECLERC;70;No_Feat
Displ;1;31.24;77000;144;LECLERC;144;No_Feat
Displ;22;169.62;77000;36;LECLERC;792;Feat
Displ;8;113.6;77000;80;LECLERC;640;Feat
Displ;13;50.7;46063;12;CASINO;156;No_Feat
Displ;6;32.46;46063;28;CASINO;168;No_Feat
Displ;3;20.97;46063;26;CASINO;78;No_Feat
Displ;31;229.4;46063;40;CASINO;1240;No_Feat
Displ;37;273.8;46063;40;CASINO;1480;No_Feat
Displ;7;36.54;46063;30;CASINO;210;No_Feat
Displ;14;92.4;46063;36;CASINO;504;No_Feat
Displ;6;40.8;46063;40;CASINO;240;No_Feat
Displ;5;34;46063;40;CASINO;200;No_Feat
Displ;1;8.99;46063;19;CASINO;19;No_Feat
Displ;1;9.19;46063;19;CASINO;19;No_Feat
Displ;1;9.25;46063;19;CASINO;19;No_Feat
Displ;3;23.97;46063;19;CASINO;57;No_Feat
Displ;1;7.47;46063;30;CASINO;30;No_Feat
Displ;4;27.24;46063;26;CASINO;104;No_Feat
Displ;11;73.7;46063;43;CASINO;473;No_Feat
Displ;2;13.2;46063;36;CASINO;72;No_Feat
Displ;3;23.13;46063;25;CASINO;75;No_Feat
Displ;3;23.64;46063;25;CASINO;75;No_Feat
Displ;1;7.35;46063;30;CASINO;30;No_Feat
Displ;14;54.6;46063;12;CASINO;168;No_Feat
Displ;1;6.67;46063;26;CASINO;26;No_Feat
Displ;2;15.14;46063;24;CASINO;48;No_Feat
Displ;1;7.88;46063;24;CASINO;24;No_Feat
Displ;5;33;46063;36;CASINO;180;No_Feat
Displ;6;23.4;46063;12;CASINO;72;No_Feat
Displ;1;16.99;46063;40;CASINO;40;No_Feat
Displ;3;33.6;46063;30;CASINO;90;No_Feat
Displ;15;134.85;46063;40;CASINO;600;No_Feat
Displ;1;11.59;46063;32;CASINO;32;No_Feat
Displ;1;11.75;46063;30;CASINO;30;No_Feat
Displ;3;20.1;46063;26;CASINO;78;No_Feat
Displ;1;6.7;46063;26;CASINO;26;No_Feat
Displ;5;43.2;46063;32;CASINO;160;No_Feat
Displ;3;25.17;46063;32;CASINO;96;No_Feat
Displ;3;35.97;46063;28;CASINO;84;No_Feat
Displ;16;237.6;46063;53;CASINO;848;No_Feat
Displ;3;20.97;46063;20;CASINO;60;No_Feat
Displ;1;7.95;46063;20;CASINO;20;No_Feat
Displ;2;39;46063;74;CASINO;148;No_Feat
Displ;1;19.5;46063;74;CASINO;74;No_Feat
Displ;1;19.5;46063;74;CASINO;74;No_Feat
Displ;12;190.68;60927;120;CARREFOUR;1440;No_Feat
Displ;7;37.38;60927;28;CARREFOUR;196;No_Feat
Displ;4;27.6;60927;20;CARREFOUR;80;No_Feat
Displ;6;100.5;60927;44;CARREFOUR;264;No_Feat
Displ;4;102.32;60927;159;CARREFOUR;636;Feat
Displ;31;813.75;60927;76;CARREFOUR;2356;Feat
Displ;127;1436.37;60927;32;CARREFOUR;4064;Feat
Displ;10;135.5;60927;42;CARREFOUR;420;Feat
Displ;8;108.4;60927;42;CARREFOUR;336;No_Feat
Displ;7;111.23;60927;120;CARREFOUR;840;No_Feat
Displ;1;4.95;9500;28;CARREFOUR MARKET;28;No_Feat
Displ;2;13.3;9500;35;CARREFOUR MARKET;70;Feat
Displ;1;6.65;9500;35;CARREFOUR MARKET;35;Feat
Displ;1;9.45;9500;21;CARREFOUR MARKET;21;No_Feat
Displ;2;15.9;9500;19;CARREFOUR MARKET;38;No_Feat
Displ;2;15.9;9500;19;CARREFOUR MARKET;38;No_Feat
Displ;1;8.5;9500;25;CARREFOUR MARKET;25;No_Feat
Displ;32;736;9500;86;CARREFOUR MARKET;2752;Feat
Displ;4;37.88;10289;40;CARREFOUR MARKET;160;Feat
Displ;4;54.6;10289;50;CARREFOUR MARKET;200;Feat
Displ;3;69;10289;86;CARREFOUR MARKET;258;Feat
Displ;3;69;10289;86;CARREFOUR MARKET;258;Feat
Displ;1;23;10289;86;CARREFOUR MARKET;86;Feat
Displ;6;85.2;23502;80;LECLERC;480;Feat
Displ;62;864.9;23502;38;LECLERC;2356;Feat
Displ;62;864.9;23502;38;LECLERC;2356;Feat
Displ;60;837;23502;38;LECLERC;2280;Feat
Displ;10;142;23502;80;LECLERC;800;Feat
Displ;6;31.74;23502;25;LECLERC;150;Feat
Displ;7;37.03;23502;25;LECLERC;175;Feat
Displ;3;15.87;23502;25;LECLERC;75;Feat
Displ;18;120.6;23502;40;LECLERC;720;Feat
Displ;1;19.5;23502;120;LECLERC;120;Feat
Displ;3;58.5;23502;120;LECLERC;360;Feat
Displ;4;78;23502;120;LECLERC;480;Feat
Displ;2;24.6;38026;70;HYPER U;140;No_Feat
Displ;1;8.12;38026;30;HYPER U;30;No_Feat
Displ;4;44.8;38026;30;HYPER U;120;No_Feat
Displ;3;33.6;38026;30;HYPER U;90;No_Feat
Displ;2;22.4;38026;30;HYPER U;60;No_Feat
Displ;11;123.2;38026;30;HYPER U;330;No_Feat
Displ;2;29.98;38026;72;HYPER U;144;No_Feat
Displ;5;74.95;38026;72;HYPER U;360;No_Feat
Displ;10;149.9;25500;72;SUPER U;720;Feat
Displ;13;194.87;25500;72;SUPER U;936;Feat
Displ;4;59.96;25500;72;SUPER U;288;Feat
Displ;3;34.2;25500;75;SUPER U;225;Feat
Displ;5;57;25500;75;SUPER U;375;Feat
Displ;2;22.8;25500;75;SUPER U;150;Feat
Displ;65;584.35;57400;53;AUCHAN;3445;Feat
Displ;20;179.8;57400;53;AUCHAN;1060;Feat
Displ;25;249.75;57400;32;AUCHAN;800;Feat
Displ;83;829.17;57400;32;AUCHAN;2656;Feat
Displ;2;22.98;12389;30;SIMPLY MARKET;60;No_Feat
Displ;1;11.65;12389;30;SIMPLY MARKET;30;No_Feat
Displ;2;23.86;3069;30;ECOMARCHE;60;Feat
Displ;5;45.25;19578;19;SIMPLY MARKET;95;No_Feat
Displ;44;253;19578;32;SIMPLY MARKET;1408;Feat
Displ;2;18.1;19578;20;SIMPLY MARKET;40;No_Feat
Displ;17;75.65;19578;32;SIMPLY MARKET;544;Feat
Displ;28;124.6;19578;32;SIMPLY MARKET;896;Feat
Displ;14;109.6;19578;40;SIMPLY MARKET;560;No_Feat
Displ;5;19.5;10010;27;MARCHE U;135;Feat
Displ;1;5.85;10010;27;MARCHE U;27;No_Feat
Displ;1;9.04;10010;40;MARCHE U;40;No_Feat
Displ;6;89.94;10010;72;MARCHE U;432;Feat
Displ;5;74.95;10010;72;MARCHE U;360;Feat
Displ;1;11.9;10010;75;MARCHE U;75;Feat
Displ;2;22.8;10010;75;MARCHE U;150;Feat
Displ;2;22.8;10010;75;MARCHE U;150;Feat
Displ;1;8.65;9186;40;INTERMARCHE;40;No_Feat
Displ;5;66.15;9186;81;INTERMARCHE;405;Feat
Displ;4;47.72;9186;30;INTERMARCHE;120;Feat
Displ;15;178.95;9186;30;INTERMARCHE;450;Feat
Displ;11;67.32;9186;35;INTERMARCHE;385;No_Feat
Displ;1;8.58;9186;40;INTERMARCHE;40;No_Feat
Displ;3;19.5;4033;25;CARREFOUR MARKET;75;No_Feat
Displ;4;26;4033;25;CARREFOUR MARKET;100;No_Feat
Displ;4;37.88;4033;40;CARREFOUR MARKET;160;No_Feat
Displ;1;9.21;4033;19;CARREFOUR MARKET;19;No_Feat
Displ;6;39.9;4033;35;CARREFOUR MARKET;210;No_Feat
Displ;16;106.4;4033;35;CARREFOUR MARKET;560;No_Feat
Displ;1;6.5;4033;25;CARREFOUR MARKET;25;No_Feat
Displ;2;27.3;4033;50;CARREFOUR MARKET;100;No_Feat
Displ;2;27.3;4033;50;CARREFOUR MARKET;100;No_Feat
Displ;5;47.35;4033;40;CARREFOUR MARKET;200;No_Feat
Displ;6;138;4033;86;CARREFOUR MARKET;516;No_Feat
Displ;3;69;4033;86;CARREFOUR MARKET;258;No_Feat
Displ;2;9.3;19622;12;MONOPRIX;24;No_Feat
Displ;1;9.41;19622;32;MONOPRIX;32;No_Feat
Displ;2;9.3;29600;12;MONOPRIX;24;No_Feat
Displ;12;130.68;29600;36;MONOPRIX;432;No_Feat
Displ;1;10.89;29600;36;MONOPRIX;36;No_Feat
Displ;8;87.12;29600;36;MONOPRIX;288;No_Feat
Displ;9;97.65;27278;36;PRISUNIC;324;No_Feat
Displ;1;10.85;27278;36;PRISUNIC;36;No_Feat
Displ;2;9.1;24178;12;MONOPRIX;24;No_Feat
Displ;2;18.12;24178;32;MONOPRIX;64;No_Feat
Displ;2;13.1;43528;25;MONOPRIX;50;No_Feat
Displ;2;15.9;43528;20;MONOPRIX;40;No_Feat
Displ;3;35.1;17046;80;SIMPLY MARKET;240;No_Feat
Displ;24;142.8;35101;24;CARREFOUR MARKET;576;Feat
Displ;4;25.4;35101;25;CARREFOUR MARKET;100;No_Feat
Displ;13;44.19;107871;12;AUCHAN;156;No_Feat
Displ;23;365.47;107871;80;AUCHAN;1840;Feat
Displ;12;190.68;107871;80;AUCHAN;960;Feat
Displ;11;174.79;107871;80;AUCHAN;880;Feat
Displ;37;105.83;107871;12;AUCHAN;444;No_Feat
Displ;8;24.73;107871;12;AUCHAN;96;No_Feat
Displ;63;503.37;107871;17;AUCHAN;1071;Feat
Displ;33;263.67;107871;17;AUCHAN;561;Feat
Displ;2;31.16;107871;75;AUCHAN;150;No_Feat
Displ;1;15.54;107871;75;AUCHAN;75;No_Feat
Displ;19;301.91;107871;80;AUCHAN;1520;Feat
Displ;11;234.7;107871;82;AUCHAN;902;No_Feat
Displ;16;127.66;107871;80;AUCHAN;1280;No_Feat
Displ;403;2704.13;210096;43;CARREFOUR;17329;Feat
Displ;202;1355.42;210096;43;CARREFOUR;8686;Feat
Displ;16;155.84;210096;53;CARREFOUR;848;No_Feat
Displ;57;1458.06;210096;159;CARREFOUR;9063;Feat
Displ;3;65.7;210096;135;CARREFOUR;405;Feat
Displ;9;170.82;210096;66;CARREFOUR;594;No_Feat
Displ;363;2809.62;210096;24;CARREFOUR;8712;Feat
Displ;272;2108;210096;24;CARREFOUR;6528;Feat
Displ;11;85.25;210096;24;CARREFOUR;264;Feat
Displ;1;11.3;210096;38;CARREFOUR;38;No_Feat
Displ;3;17.85;210096;25;CARREFOUR;75;No_Feat
Displ;109;1252.14;210096;32;CARREFOUR;3488;Feat
Displ;207;2363.79;210096;32;CARREFOUR;6624;Feat
Displ;2;23.1;210096;36;CARREFOUR;72;No_Feat
Displ;1;7.5;210096;25;CARREFOUR;25;No_Feat
Displ;1;8.5;210096;25;CARREFOUR;25;No_Feat
Displ;2;17.86;210096;20;CARREFOUR;40;No_Feat
Displ;44;596.2;210096;42;CARREFOUR;1848;Feat
Displ;11;156.09;210096;53;CARREFOUR;583;No_Feat
Displ;13;176.15;210096;42;CARREFOUR;546;No_Feat
Displ;1;7.45;210096;20;CARREFOUR;20;No_Feat
Displ;2;15;210096;20;CARREFOUR;40;No_Feat
Displ;22;209.53;51500;40;LECLERC;880;Feat
Displ;20;189.71;51500;40;LECLERC;800;Feat
Displ;10;94.81;51500;40;LECLERC;400;Feat
Displ;8;119.6;51500;38;LECLERC;304;Feat
Displ;15;224.25;51500;38;LECLERC;570;Feat
Displ;16;156.64;51500;28;LECLERC;448;Feat
Displ;13;127.27;51500;28;LECLERC;364;Feat
Displ;1;10.79;13030;36;MONOPRIX;36;No_Feat
Displ;2;21.58;13030;36;MONOPRIX;72;No_Feat
Displ;143;954.57;108834;43;CARREFOUR;6149;Feat
Displ;176;1180.39;108834;43;CARREFOUR;7568;Feat
Displ;115;494.07;108834;40;CARREFOUR;4600;Feat
Displ;4;36.24;108834;42;CARREFOUR;168;No_Feat
Displ;34;228.14;108834;36;CARREFOUR;1224;No_Feat
Displ;8;72.48;108834;42;CARREFOUR;336;No_Feat
Displ;44;172.05;108834;40;CARREFOUR;1760;Feat
Displ;9;62.01;108834;35;CARREFOUR;315;No_Feat
Displ;5;34.45;108834;35;CARREFOUR;175;No_Feat
Displ;1;6.98;108834;26;CARREFOUR;26;No_Feat
Displ;117;784.65;108834;43;CARREFOUR;5031;Feat
Displ;43;177.7;108834;40;CARREFOUR;1720;Feat
Displ;93;705.87;108834;24;CARREFOUR;2232;Feat
Displ;79;612.25;108834;24;CARREFOUR;1896;Feat
Displ;30;232.5;108834;24;CARREFOUR;720;Feat
Displ;35;271.25;108834;24;CARREFOUR;840;Feat
Displ;7;54.25;108834;24;CARREFOUR;168;Feat
Displ;8;79.6;108834;32;CARREFOUR;256;No_Feat
Displ;6;59.7;108834;32;CARREFOUR;192;No_Feat
Displ;7;94.85;108834;42;CARREFOUR;294;Feat
Displ;5;67.75;108834;42;CARREFOUR;210;No_Feat
Displ;3;16.74;100962;28;CARREFOUR;84;No_Feat
Displ;4;22.32;100962;28;CARREFOUR;112;No_Feat
Displ;333;2234.43;100962;43;CARREFOUR;14319;Feat
Displ;461;3093.31;100962;43;CARREFOUR;19823;Feat
Displ;2;11.16;100962;28;CARREFOUR;56;No_Feat
Displ;31;792.98;100962;159;CARREFOUR;4929;Feat
Displ;11;240.9;100962;135;CARREFOUR;1485;Feat
Displ;216;1674;100962;24;CARREFOUR;5184;Feat
Displ;8;68;100962;25;CARREFOUR;200;No_Feat
Displ;11;174.79;220258;80;AUCHAN;880;Feat
Displ;10;158.9;220258;80;AUCHAN;800;Feat
Displ;151;1206.49;220258;17;AUCHAN;2567;Feat
Displ;97;775.03;220258;17;AUCHAN;1649;Feat
Displ;448;8987.52;220258;72;AUCHAN;32256;No_Feat
Displ;39;779.61;220258;72;AUCHAN;2808;No_Feat
Displ;221;5730.79;220258;116;AUCHAN;25636;Feat
Displ;20;211.4;171476;40;CARREFOUR;800;No_Feat
Displ;461;3093.31;171476;43;CARREFOUR;19823;Feat
Displ;150;1318.5;171476;19;CARREFOUR;2850;Feat
Displ;109;471.75;171476;40;CARREFOUR;4360;Feat
Displ;179;4698.75;171476;76;CARREFOUR;13604;Feat
Displ;19;122.4;171476;18;CARREFOUR;342;Feat
Displ;15;40.8;171476;18;CARREFOUR;270;Feat
Displ;21;146.79;171476;25;CARREFOUR;525;No_Feat
Displ;11;168.63;171476;135;CARREFOUR;1485;Feat
Displ;23;277.61;171476;100;CARREFOUR;2300;Feat
Displ;375;2906.25;171476;24;CARREFOUR;9000;Feat
Displ;161;1817.69;171476;32;CARREFOUR;5152;Feat
Displ;48;650.4;171476;42;CARREFOUR;2016;Feat
Displ;38;680.59;171476;159;CARREFOUR;6042;No_Feat
Displ;6;45.3;21017;25;MONOPRIX;150;No_Feat
Displ;2;21.7;21017;36;MONOPRIX;72;No_Feat
Displ;5;54.25;21017;36;MONOPRIX;180;No_Feat
Displ;4;26.71;21017;22;MONOPRIX;88;No_Feat
Displ;7;14;21017;1;MONOPRIX;7;No_Feat
Displ;2;18.46;21017;32;MONOPRIX;64;No_Feat
Displ;1;9.8;21017;32;MONOPRIX;32;No_Feat
Displ;5;27.9;125000;28;CARREFOUR;140;No_Feat
Displ;242;1618.91;125000;43;CARREFOUR;10406;Feat
Displ;291;1950.18;125000;43;CARREFOUR;12513;Feat
Displ;4;22.32;125000;28;CARREFOUR;112;No_Feat
Displ;8;68.08;125000;42;CARREFOUR;336;No_Feat
Displ;54;361.66;125000;36;CARREFOUR;1944;No_Feat
